"CNTF1_10.5"	"CNTM1_10.5"	"CNTM2_10.5"	"CNTF2_10.5"	"CNTM3_10.5"	"CNTF3_10.5"	"CNTM4_10.5"	"DHTF1_10.5"	"DHTF2_10.5"	"DHTM1_10.5"	"DHTF3_10.5"	"DHTM2_10.5"	"DHTF4_10.5"	"DHTM3_10.5"	"DHTF5_10.5"	"DHTF6_10.5"	"DHTF7_10.5"	"DHTF8_10.5"	"FLUF1_10.5"	"FLUM1_10.5"	"FLUF2_10.5"	"FLUF3_10.5"	"genes"	"gene_group"
"Cavin3"	5.37562336292748	4.84992446393628	6.10729060026817	6.17570155234968	5.50506244063323	7.00497419218095	6.02454784267038	7.38741981161598	7.50404720268017	8.07352996420504	6.3965175802706	7.24947229643174	7.19007234654823	6.8493230082569	7.27935572296747	7.62411740081235	7.32563237134633	6.69475164176205	6.0479849474766	5.30147822510992	4.51999352313999	7.17161013681353	"Cavin3"	"DEGs of placenta with male fetus"
"Dkk3"	3.40142114536682	3.4754860666414	3.35961725920564	4.72575801826069	3.82633293287387	4.89217577452544	4.91339632995959	5.05712588823515	5.09415916320301	5.75944270812048	5.45215500775593	6.10067248017654	5.77072928338033	5.37243922969891	4.89436083752512	4.58620980560299	5.97998040842969	4.14331177804156	3.19307144817358	3.66886799651265	2.88754368420202	5.65060220326898	"Dkk3"	"DEGs of placenta with male fetus"
"Otoa"	1.93117876484023	3.58095149515833	3.89695238688524	0	2.36843433529705	2.95454970007885	3.66154843042766	2.57726663190761	0	1.18012922443844	0	0	0	0	2.39447671048642	1.77536149038931	0	0	2.79161475585266	3.08744657298213	2.88754368420202	2.0837585928359	"Otoa"	"DEGs of placenta with male fetus"
"Gga2"	6.03813619348882	6.52525196201299	6.00694138254558	5.1955221350002	5.87281136056826	5.37543539226789	5.72015995404138	4.6915562172969	4.45136754101259	4.971925040482	4.28531849615094	3.69308642168094	3.58910631374774	4.45349274974127	4.89436083752512	4.65720424002354	4.24502719158514	5.25509104849425	5.99871363662533	6.09801391473662	6.38001818605456	4.81805572678594	"Gga2"	"DEGs of placenta with male fetus"
"Nupr1"	2.72842850064227	2.95395958626061	3.12442238728103	3.48338031787441	3.32503750866087	5.94876639822344	3.81874983778277	5.79828046055854	3.16712097943273	7.06530223811205	4.19713325566325	3.69308642168094	4.13354504991745	4.14793333203117	6.04291612147537	6.00009425231012	3.92787667689621	4.24438359567004	4.82775300787153	3.08744657298213	3.96613393411606	3.58651808015265	"Nupr1"	"DEGs of placenta with male fetus"
"Prss8"	6.60329105631462	6.69930327087098	5.93594159532111	5.1955221350002	6.36096441733674	4.67104605687685	5.595304667312	3.99133925464476	2.22781564738343	2.26240675230338	0	0	2.05405628418552	3.75977089947926	3.99118372543303	3.04783730124734	0	4.58993860443069	6.32614325181981	6.72790219111739	6.92703711318567	4.2087630002704	"Prss8"	"DEGs of placenta with male fetus"
"Gm4275"	2.72842850064227	2.12907334897057	1.34716328448341	0	0.760406101231858	2.60025166081937	1.67136998139117	4.82397524663972	3.79647808640632	5.33074096858963	3.18479679906236	2.65625824399709	2.70426519853919	2.71718823846573	4.40768258926574	5.39900157133311	3.42348820904769	4.03462206534051	1.98623677165776	2.09801795213949	1.90415558685278	2.0837585928359	"Gm4275"	"DEGs of placenta with male fetus"
"Ifitm1"	5.35593482993464	4.08985658217078	3.89695238688524	6.40971373360167	5.41406932918844	7.15774982983261	4.64598175880448	0	4.67590703474875	3.77185466271214	7.47488563204334	8.18023633307909	7.99318685327366	7.07490769912397	4.73048679288049	3.24508976765027	8.26256338348085	5.15479318675504	5.06962648977561	5.03890111274427	4.87495801434242	4.75022133848047	"Ifitm1"	"DEGs of placenta with male fetus"
"Pkp3"	5.62629507376778	5.71311989792673	6.04117256105426	5.46866560621497	5.23956116871109	4.85057850921487	5.77875628088274	3.99133925464476	3.06496633438475	3.47609205972265	0	3.36203904359001	2.51830313974079	4.85197372105361	4.60988788603308	3.95786135110974	2.24551098364953	4.33883578569662	6.06404174263081	6.10785274422635	5.54581273822531	4.15731290134326	"Pkp3"	"DEGs of placenta with male fetus"
"Ascl2"	4.74876893662724	5.18708773549725	3.56179016639718	3.48338031787441	4.97886213241375	2.12959602362445	3.96049263961243	0	0.690676648191743	0	0	0	1.75040898035261	0	0	0	0.806043593868859	0	4.86488965573893	5.28422778558068	4.40016781940292	1.55751353475981	"Ascl2"	"DEGs of placenta with male fetus"
"Slc22a18"	4.99775909643075	5.40381175799869	3.56179016639718	4.57980035024969	5.31694848094406	0.882828739483898	4.14998795592513	0	1.15580149117805	0	1.72785884775726	0	1.75040898035261	3.22710169594158	0	0	0	1.19054192685384	4.86488965573893	5.28422778558068	5.91717986928153	1.84449869942569	"Slc22a18"	"DEGs of placenta with male fetus"
"Slc2a12"	2.12974462052701	2.78767012020991	3.73908244225773	1.82620511837831	3.51216503450685	4.76360316438742	4.41919583302092	4.82397524663972	6.53125687790416	4.85056722215824	5.98717715482054	5.85841780647629	5.77072928338033	5.51118955499274	4.78720505999524	5.35696857162516	5.52056696025059	4.86851202339678	4.04881281507679	2.72790480019524	1.50008736675351	5.36334147071249	"Slc2a12"	"DEGs of placenta with male fetus"
"Psap"	10.4718920959272	10.3217973908663	11.0208641645257	11.0971015316884	10.1324371372807	12.8368074428945	11.3226548007422	14.756978657955	12.3415897117333	14.7289199436368	9.95397180110601	10.1781533314398	9.67377911530707	11.6313102258557	13.888392869162	14.3012813774802	9.49977440661924	12.8345066782712	12.1544418353752	10.2451257201044	10.3616831218246	11.5990369237391	"Psap"	"DEGs of placenta with male fetus"
"Slc16a9"	3.47627800380177	2.95395958626061	3.35961725920564	1.82620511837831	3.51216503450685	1.42651953272242	2.214730533382	2.57726663190761	0	0	0	0	0.838491783415756	0	0	0	1.6983208259234	1.19054192685384	2.2334362547114	3.23838825558189	3.05561105580417	0.720558963100258	"Slc16a9"	"DEGs of placenta with male fetus"
"Col6a1"	2.95471746496472	2.12907334897057	3.56179016639718	2.60693058931128	2.85712636826158	4.35132503761862	3.05030963410355	4.38351878522403	4.03130774472009	4.7858322257999	6.3965175802706	5.48406287042929	6.51791616175096	4.98492865601528	3.99118372543303	4.65720424002354	6.82351386838456	3.31856157991009	2.2334362547114	2.2479129576333	0.936816342169263	3.50654171977345	"Col6a1"	"DEGs of placenta with male fetus"
"Reep6"	4.24849437435522	3.77123757637156	2.49373489240327	3.48338031787441	3.59734979487041	1.42651953272242	3.38806086541751	1.80076097969351	0	0	0	0	0	0	0	1.14510278702269	1.99770439287717	1.19054192685384	3.59783878164716	3.99998271495894	4.33630362442697	1.19889685574221	"Reep6"	"DEGs of placenta with male fetus"
"Tac2"	5.70621927102279	4.97128041994388	6.47596837022812	6.64810883966064	6.48909050990707	7.70473976241911	7.12302511972802	7.74569043531576	8.62424665683713	7.79795248261778	9.44026199782456	9.96118685674967	9.72170136523604	9.1328284449108	7.71173796536387	7.63295068736674	9.44815386827677	7.43328947229192	5.80212601707268	5.4167795218236	4.87495801434242	7.9903749225329	"Tac2"	"DEGs of placenta with male fetus"
"Tdrp"	3.74202060543983	4.71741495593427	3.89695238688524	3.11071281187816	3.96100418562919	2.38403229178112	3.38806086541751	0	1.50696800685052	0	1.72785884775726	0	1.75040898035261	0	0	1.14510278702269	1.6983208259234	0	3.68348162692345	3.86726156570807	3.58154292886254	1.19889685574221	"Tdrp"	"DEGs of placenta with male fetus"
"Adgra2"	3.85853808446195	3.67922951715367	4.76818098872766	3.11071281187816	4.40088314327132	4.85057850921487	4.14998795592513	4.6915562172969	5.14511737566459	5.54148219783304	5.66436077615461	5.75594493142791	6.07054176653411	5.32305642248287	5.37328989452001	4.51154012679524	5.63362460277418	4.80374764085547	3.91356949975362	4.19719926083606	3.58154292886254	5.16921545455171	"Adgra2"	"DEGs of placenta with male fetus"
"Zfp42"	5.39504681896399	5.37477418361957	5.06291576803525	4.85829637277121	5.39039515820983	4.62244108143474	4.64598175880448	3.45103408543405	1.15580149117805	0	0	1.21784480176333	0	4.14793333203117	3.07916666513159	3.95786135110974	0	2.27713787278049	5.48187431783601	5.26676858220649	5.68050598717492	3.50654171977345	"Zfp42"	"DEGs of placenta with male fetus"
"Pdlim3"	2.84600516422888	1.81998413919349	2.49373489240327	1.82620511837831	1.62382106513146	4.22679625663467	1.67136998139117	0	3.66297640689474	1.18012922443844	6.79229616270898	6.20807711512659	7.46568140172127	6.02509179197345	1.64567020855345	2.54756716607827	8.01375849918524	0	1.31092803629127	1.7414540630255	2.47806476599077	3.2359819640178	"Pdlim3"	"DEGs of placenta with male fetus"
"Gab1"	5.48842504955069	5.71311989792673	4.76818098872766	4.41739667990817	5.18556278790788	4.01718896255787	5.35971210988428	4.6915562172969	2.22781564738343	3.47609205972265	2.76147599797131	1.21784480176333	1.36533394344223	3.75977089947926	3.99118372543303	4.43279380914625	1.99770439287717	4.24438359567004	5.80212601707268	5.58118252965795	6.00195184646632	3.33191797664982	"Gab1"	"DEGs of placenta with male fetus"
"Hsd11b2"	4.6226258726034	4.93195185738648	4.28757330428908	3.48338031787441	4.62028676942986	3.23876748915659	3.57601966602553	0	0	1.18012922443844	2.98860755657655	1.86867874654342	3.58910631374774	3.22710169594158	2.06811965613919	2.21252470756492	3.77852097421248	0	4.1119593476393	4.04164183379702	4.26948086158929	0.720558963100258	"Hsd11b2"	"DEGs of placenta with male fetus"
"Esrp2"	4.40996113086643	4.51937630572962	4.68402329983498	3.77927596808462	4.0841705870378	1.82046981156331	3.96049263961243	3.45103408543405	2.56372504544359	2.26240675230338	0	0	0	1.92141718217169	3.66779278421507	3.95786135110974	0.806043593868859	3.49301664663924	4.49022720069239	4.52550317225319	4.12576562383547	2.77196650580094	"Esrp2"	"DEGs of placenta with male fetus"
"Ldhd"	4.0173696780322	4.01655328208935	3.56179016639718	4.57980035024969	4.0841705870378	5.22077318242245	4.51422904215123	4.94525531867157	6.90098497281187	5.85720179810106	5.90605221941109	5.60690512594067	5.49627274082892	5.16387592260732	6.01943402378736	5.91574375767542	5.47274068093106	5.99631747111169	3.50678926759329	4.12151613920124	3.20612632128181	4.60416223344652	"Ldhd"	"DEGs of placenta with male fetus"
"Crispld2"	6.53489477490653	6.06177840849322	6.64130457984795	5.76730121627926	6.22034046608724	5.51511091710198	6.47792263916074	2.57726663190761	5.69947804387572	3.30185027749791	5.33306929108186	5.09380295429318	5.30818642779326	5.2189108029655	5.297219749987	4.34949988269875	4.98571959303264	6.84714795495931	6.03174743139119	6.45479512131685	6.54448878494747	5.7231661048303	"Crispld2"	"DEGs of placenta with male fetus"
"Dpep1"	4.91944180784038	5.0468603359176	6.04117256105426	6.49363264314153	5.52694143719014	7.39325736237023	6.22047237482839	9.42331533395479	7.72530381804769	9.52707613080594	6.41618252943078	6.81228190066767	6.49288368269661	6.64345528360193	8.76939670839	9.26796266930452	6.31438942232189	7.38982490338157	6.68915583005603	5.36848847041668	5.04441476473751	6.68240186475702	"Dpep1"	"DEGs of placenta with male fetus"
"Fam89a"	4.836627757225	5.1186770972839	4.99468284558903	4.57980035024969	4.94675882150247	4.22679625663467	4.87809745675377	3.99133925464476	2.02510031240372	3.47609205972265	1.72785884775726	0	0	3.6030979938865	2.06811965613919	3.24508976765027	0	4.14331177804156	5.24888662088488	4.9541784677604	5.48820526456724	3.42187029321182	"Fam89a"	"DEGs of placenta with male fetus"
"Rabggta"	4.86476395133137	5.48757429348259	5.36271402694238	4.23436462290487	4.62028676942986	4.09049433612415	4.76670272826526	5.16094248711747	3.16712097943273	3.47609205972265	3.18479679906236	3.53703742822585	3.84790234004456	3.42731439039713	3.99118372543303	3.41858814830099	3.69761383639147	4.03462206534051	5.48187431783601	5.60916067847835	5.26627185585733	4.44163294371435	"Rabggta"	"DEGs of placenta with male fetus"
"Synb"	4.24849437435522	4.80709283232813	2.49373489240327	3.77927596808462	4.14202267566055	1.42651953272242	2.77127662114297	0	0	0	0	0	0	0	0	0	0	0	4.04881281507679	4.6917257952087	4.5763697685472	0	"Synb"	"DEGs of placenta with male fetus"
"Cldn10"	3.23893969676296	2.38348457975998	4.03923837909411	5.09163222621887	3.10996915117113	6.15078199388636	4.91339632995959	8.64720785498394	6.64184217929175	8.67469570884883	3.51167214242775	3.83389180857565	2.05405628418552	5.16387592260732	7.44714887680427	8.40531876783328	1.99770439287717	6.64015259083095	5.10109298342169	3.16489054503911	2.69728347822608	5.87420705679342	"Cldn10"	"DEGs of placenta with male fetus"
"Col5a3"	1.70085398456267	1.81998413919349	2.49373489240327	2.60693058931128	2.36843433529705	4.01718896255787	2.214730533382	6.08892741855631	4.56800127138057	6.14217630584652	2.98860755657655	3.69308642168094	3.38655676561707	4.25713686349442	5.13187377464706	5.51821717709922	2.95153010172108	4.80374764085547	3.4096041586714	3.16489054503911	2.47806476599077	2.28892610478908	"Col5a3"	"DEGs of placenta with male fetus"
"Cdon"	2.45992119344775	1.81998413919349	3.35961725920564	3.11071281187816	2.36843433529705	3.67985417274167	3.38806086541751	5.34853809435602	4.08449370692666	4.64693702399692	4.95701663423951	4.71115385973992	4.47773261626032	4.45349274974127	4.54558441021156	4.26110073084828	4.68355792452352	4.5109959896032	2.93820085798517	2.622036376993	1.50008736675351	4.10395989207851	"Cdon"	"DEGs of placenta with male fetus"
"Cep164"	5.48842504955069	5.73613523231644	5.06291576803525	5.09163222621887	5.82062296630953	4.29040384554218	5.19735808788019	3.07931299327145	4.41029575832646	4.01717799235969	3.89473544774117	3.96216848236739	4.37187206156565	3.90108396752697	3.54159648132414	3.24508976765027	4.12639651996859	4.86851202339678	5.2205143619604	5.70302030553114	5.65455461024966	4.2087630002704	"Cep164"	"DEGs of placenta with male fetus"
"Ulk3"	2.12974462052701	1.42609409703018	2.49373489240327	0	1.91680892511903	3.23876748915659	2.60850836790414	4.94525531867157	4.03130774472009	5.69038438367073	2.76147599797131	3.69308642168094	3.27351253247507	2.99455697166917	5.0873967620488	4.72486831257509	1.99770439287717	3.91707182528396	1.98623677165776	2.09801795213949	2.21946185626613	3.50654171977345	"Ulk3"	"DEGs of placenta with male fetus"
"Lman1l"	1.08777964392113	0.88251867373153	0	0	0	2.12959602362445	0.789428547502671	4.6915562172969	2.22781564738343	5.72532671333603	1.10847713584268	1.21784480176333	1.75040898035261	2.37348801925951	4.25519253875929	5.07526347081454	2.45692713871588	2.88984790781713	0.799506304995803	0.55458296743159	1.50008736675351	1.55751353475981	"Lman1l"	"DEGs of placenta with male fetus"
"Gramd2"	4.48438738746607	3.85772794376763	4.39735675421086	3.48338031787441	3.67778396998614	2.38403229178112	3.74228923180234	3.45103408543405	0	0	1.10847713584268	0	0	1.92141718217169	1.64567020855345	1.77536149038931	0.806043593868859	2.27713787278049	3.59783878164716	4.23360221944144	3.87916544874789	2.28892610478908	"Gramd2"	"DEGs of placenta with male fetus"
"Rbp1"	7.22459601935843	7.37802469203884	6.59596702424824	6.36584980073653	7.03090877973049	5.66662175037841	6.34203675591634	5.05712588823515	3.35199648798538	4.7858322257999	5.00974310808625	4.07996498719697	5.3366043384052	4.98492865601528	3.07916666513159	4.26110073084828	5.17693201381558	3.12007115268144	6.97045002763275	7.17428323473351	7.76612411569261	4.35294283636778	"Rbp1"	"DEGs of placenta with male fetus"
"Pik3cb"	4.97212283362404	5.54083065548209	4.99468284558903	4.72575801826069	5.12946445783272	4.35132503761862	4.87809745675377	4.20071435875084	4.13578844611598	2.60024189668681	3.18479679906236	2.65625824399709	3.27351253247507	3.6030979938865	4.17244385643923	3.84074596263878	2.64128486417046	4.86851202339678	5.16203898191092	5.11892316591452	5.30014447474619	4.2087630002704	"Pik3cb"	"DEGs of placenta with male fetus"
"Tmem108"	4.86476395133137	5.61720120443302	5.12806679438841	4.57980035024969	4.77456363044041	3.85835875333194	4.84191320685218	3.45103408543405	2.02510031240372	2.60024189668681	0	2.31555740611604	0	3.75977089947926	2.88494861254233	3.41858814830099	0	4.14331177804156	5.2205143619604	5.33537237396576	4.91922444394135	2.77196650580094	"Tmem108"	"DEGs of placenta with male fetus"
"Trim71"	4.11430595791661	5.34514013492285	4.49937363669124	3.77927596808462	4.6994864478972	2.60025166081937	4.02646226310021	0	0.690676648191743	1.18012922443844	0	1.21784480176333	0	1.92141718217169	2.39447671048642	0	0.806043593868859	2.88984790781713	4.04881281507679	4.63841821688191	5.04441476473751	1.19889685574221	"Trim71"	"DEGs of placenta with male fetus"
"Uqcr10"	7.37400369905331	7.07821463091711	7.68906955581628	7.67724376665604	7.24403956370467	7.63906586650499	7.13054415118517	9.81015106934114	8.14699403873037	8.8978605595734	7.60909094173049	8.14011322058884	8.39559661054739	8.50000325625718	8.40726842133565	8.85747847912798	7.93653007652912	8.51253201435738	7.68214834310465	7.28249098728269	7.8712664166552	7.47980269621405	"Uqcr10"	"DEGs of placenta with male fetus"
"Upp1"	7.29349128716794	7.38532264148452	7.19127354585904	6.75399621420892	7.16252541754634	5.80372239083958	6.45414916438278	3.74633399718559	5.11986324806464	5.08386175134012	5.69688097905763	5.64563320151158	5.56993477449321	5.55462477825294	5.48036536058642	4.65720424002354	3.99712991989901	6.05314643298754	6.76968964693271	7.30832070907984	7.55087787782052	5.9963565160119	"Upp1"	"DEGs of placenta with male fetus"
"Efemp1"	4.11430595791661	3.77123757637156	3.35961725920564	4.85829637277121	4.14202267566055	4.85057850921487	3.96049263961243	4.20071435875084	4.80827051252174	5.02897875051205	6.3358614092703	6.46785543501941	6.36075960381716	5.99387514694792	4.17244385643923	3.84074596263878	6.27310232954004	3.49301664663924	2.93820085798517	3.43877511548116	2.21946185626613	5.63187625345191	"Efemp1"	"DEGs of placenta with male fetus"
"Hba-x"	9.99689469763886	10.3621174746619	9.99451636833317	10.0604081176071	9.73084730588895	7.81698764462552	8.90554357151279	6.03529458034026	0	4.12578494015594	1.10847713584268	1.21784480176333	0	4.91998224346413	1.64567020855345	6.00009425231012	0	1.19054192685384	10.0335257775282	9.4947746845175	10.6570844730381	4.88284331738502	"Hba-x"	"DEGs of placenta with male fetus"
"Ccnjl"	4.20513704456804	3.85772794376763	4.03923837909411	3.11071281187816	2.98907975205622	2.38403229178112	2.77127662114297	0	1.50696800685052	1.18012922443844	1.10847713584268	0	0.838491783415756	0	1.64567020855345	2.21252470756492	0.806043593868859	2.27713787278049	3.68348162692345	3.61469291183216	2.69728347822608	1.19889685574221	"Ccnjl"	"DEGs of placenta with male fetus"
"Shroom1"	5.11952220423697	5.18708773549725	5.36271402694238	4.57980035024969	4.62028676942986	3.67985417274167	4.80479802050606	3.07931299327145	2.40552476109167	2.60024189668681	1.72785884775726	0	1.36533394344223	3.90108396752697	3.54159648132414	4.78950052835042	1.32009190150253	3.78908716079134	5.33080171428753	5.2490955001279	5.26627185585733	3.13320908518031	"Shroom1"	"DEGs of placenta with male fetus"
"Slc22a5"	5.75213130180153	5.92825104055841	6.20111147967583	5.83321092413417	5.95580402458531	6.61557141193162	5.95848858457687	7.74569043531576	7.79875410700706	8.12677446464509	6.9490096215497	6.84593066007269	6.68194381595177	6.66343272161527	7.31836581949292	7.68484390340341	5.58945893461197	7.17619386608125	6.15680138146926	5.2490955001279	5.54581273822531	6.48786234103858	"Slc22a5"	"DEGs of placenta with male fetus"
"Gm12222"	2.12974462052701	1.81998413919349	1.34716328448341	2.60693058931128	1.2557634325876	4.01718896255787	0.789428547502671	6.45847030672613	3.35199648798538	5.50172496412255	0	1.86867874654342	0.838491783415756	3.22710169594158	4.99410497576288	5.35696857162516	0	3.64863357852559	2.79161475585266	1.26677576562868	1.90415558685278	2.4685161823893	"Gm12222"	"DEGs of placenta with male fetus"
"Fam83g"	4.58928812082421	5.0095652564764	3.73908244225773	4.02469072777513	4.19764405877776	2.78824955365902	4.26376629519792	4.38351878522403	1.15580149117805	2.26240675230338	1.10847713584268	2.31555740611604	0.838491783415756	2.99455697166917	2.39447671048642	3.04783730124734	0	3.91707182528396	4.90109430370094	5.33537237396576	4.63062559734555	3.02254959593717	"Fam83g"	"DEGs of placenta with male fetus"
"Zswim7"	5.21003554401498	5.46019027204268	5.30753229756088	4.85829637277121	4.94675882150247	4.46595377932901	5.19735808788019	4.38351878522403	4.36802036259139	4.01717799235969	4.36842248546764	3.36203904359001	3.99778156520759	3.42731439039713	3.66779278421507	5.02246061534967	4.40647353630086	3.64863357852559	5.52890977793994	5.1947389204507	5.45851530573875	4.44163294371435	"Zswim7"	"DEGs of placenta with male fetus"
"9130204K15Rik"	4.16043621604684	4.15961474592384	4.16874257669407	3.48338031787441	3.67778396998614	3.10364633767904	3.81874983778277	0	1.15580149117805	0	1.72785884775726	0	1.36533394344223	1.25940800296492	1.04576858541415	0	1.32009190150253	2.27713787278049	3.76432408318053	3.86726156570807	4.33630362442697	0.720558963100258	"9130204K15Rik"	"DEGs of placenta with male fetus"
"Tmem132e"	3.85853808446195	4.51937630572962	2.84327151574431	2.60693058931128	3.32503750866087	2.12959602362445	2.42501296276216	0	0	0	0	0	0	0	0	0	0	0	3.59783878164716	3.99998271495894	3.46692610425351	0	"Tmem132e"	"DEGs of placenta with male fetus"
"Epn3"	5.29520385412598	5.22011382115827	4.59465060389418	1.82620511837831	4.81068618058421	4.22679625663467	4.31745837963692	3.45103408543405	0.690676648191743	2.87378439143116	0	1.86867874654342	0	2.99455697166917	2.66045622030928	2.21252470756492	0	3.49301664663924	5.38293688525025	5.17615522166247	4.73337483076557	1.84449869942569	"Epn3"	"DEGs of placenta with male fetus"
"Col1a1"	5.35593482993464	4.71741495593427	6.00694138254558	4.41739667990817	4.44751450983078	5.86767752651357	4.76670272826526	4.6915562172969	7.12059122997829	4.85056722215824	7.830427346279	7.9826403941955	8.95870714562779	7.97679593870629	6.49849238996873	5.76317864044519	8.80430014133672	5.63606237752621	4.7102380148148	4.8872028011039	4.5763697685472	5.0891098731411	"Col1a1"	"DEGs of placenta with male fetus"
"Epop"	6.03813619348882	6.15011399795434	5.06291576803525	4.72575801826069	5.5697284955853	4.22679625663467	5.45861144059721	3.74633399718559	2.56372504544359	2.26240675230338	0	0	0.838491783415756	4.54248080097277	4.08465860976225	4.06617922264688	0	4.03462206534051	6.06404174263081	5.53817089143994	6.29857460657915	3.80285566721207	"Epop"	"DEGs of placenta with male fetus"
"St6gal0c2"	4.24849437435522	3.77123757637156	3.89695238688524	1.82620511837831	3.89523938372219	2.12959602362445	3.05030963410355	0	1.78917059674216	1.18012922443844	2.49178053692726	0	2.05405628418552	0	2.66045622030928	2.21252470756492	2.8047310726725	1.83380868448704	3.84087584340267	3.91287212291149	3.78661610965083	1.55751353475981	"St6gal0c2"	"DEGs of placenta with male fetus"
"Enpp7"	2.72842850064227	2.5996858806484	2.84327151574431	3.48338031787441	2.71187791047313	3.93995851104676	2.42501296276216	5.66336710687018	4.32446867455477	6.03484312854179	3.51167214242775	4.8502887131944	3.84790234004456	3.42731439039713	5.17502050935527	5.94441206781631	2.64128486417046	5.25509104849425	3.07125711923296	3.55840384087025	2.21946185626613	3.93093103986215	"Enpp7"	"DEGs of placenta with male fetus"
"Slc25a10"	5.31573288283367	5.6659575579499	5.46712262557938	4.85829637277121	5.10057549807921	4.62244108143474	4.727574159281	3.07931299327145	3.16712097943273	3.47609205972265	2.49178053692726	2.31555740611604	3.76668805514391	4.35865282252498	4.25519253875929	3.41858814830099	2.8047310726725	3.91707182528396	5.85845146543299	5.86261923703789	5.77988093343676	3.93093103986215	"Slc25a10"	"DEGs of placenta with male fetus"
"Hmga1b"	4.97212283362404	5.56673930647691	5.25015568859959	5.46866560621497	4.94675882150247	4.40977758157945	5.33389040069648	4.54574326909034	1.78917059674216	2.60024189668681	0	2.31555740611604	2.86897080842639	4.25713686349442	3.89123024712074	4.16692943932242	3.20672304325362	4.58993860443069	5.27671165125616	5.44809829035853	5.45851530573875	4.2087630002704	"Hmga1b"	"DEGs of placenta with male fetus"
"Slc16a3"	6.40679629858442	6.23335149135369	5.36271402694238	5.29243074471126	5.92317760263023	5.22077318242245	5.35971210988428	3.07931299327145	3.73127091514836	2.87378439143116	3.89473544774117	4.47351663174606	4.83725159326266	2.99455697166917	3.25031390670732	2.54756716607827	3.42348820904769	5.20581354536848	5.78285135800565	6.00630792796592	5.96018841273831	4.52518513134337	"Slc16a3"	"DEGs of placenta with male fetus"
"Tex19.1"	6.08672576617089	6.53840507922216	5.74146358799575	6.07032071387932	6.3730939913417	4.62244108143474	5.8714195270036	4.6915562172969	1.15580149117805	3.10363600559062	0	1.21784480176333	0	4.98492865601528	3.78383281038875	3.95786135110974	0	4.98992150018067	6.32614325181981	6.85016856006627	6.6268773565429	3.99094288462017	"Tex19.1"	"DEGs of placenta with male fetus"
"Prl3b1"	11.1520110871534	11.3126467075934	11.307707984029	10.4656145249344	10.2012353061229	9.11764225160487	9.94725655428654	0	0	0	0	1.21784480176333	0	3.6030979938865	1.04576858541415	1.14510278702269	0	1.83380868448704	9.67164006133321	10.1819102710002	11.0820752546943	6.03962173090581	"Prl3b1"	"DEGs of placenta with male fetus"
"Serpinb9e"	7.57045080644234	8.13046059742522	6.99568059356624	7.05954572792491	7.84118862243968	6.32795332917166	7.03762116733461	6.19055847561153	2.95502332071322	5.61785348405287	2.15980283673961	1.86867874654342	0.838491783415756	5.51118955499274	5.2169142361274	5.22298095188284	0	4.86851202339678	7.6345565805962	7.98137053168931	8.43714907338881	3.8683141248192	"Serpinb9e"	"DEGs of placenta with male fetus"
"Serpinb9g"	7.03332830646984	7.41415077746989	6.90564902417612	6.53382983173568	6.87757888687891	5.71378451944823	6.51286407498865	5.51452347458488	2.40552476109167	4.22678518878645	0	1.86867874654342	0	5.71636183750928	4.73048679288049	4.72486831257509	0.806043593868859	5.10190215492036	7.05321958231855	7.19289090774205	7.76612411569261	4.44163294371435	"Serpinb9g"	"DEGs of placenta with male fetus"
"Phactr1"	6.30779160126795	6.31204736952036	5.97187821161364	6.01459571790135	6.15158906303686	5.48823672994641	5.97528912920171	5.05712588823515	4.56800127138057	3.89972456319096	2.49178053692726	2.93167346184491	2.30477352489903	5.42018748127451	5.33575614066342	4.16692943932242	1.32009190150253	5.84360511289653	6.39122823748934	6.5444632824489	6.82602473147054	5.00429358994908	"Phactr1"	"DEGs of placenta with male fetus"
"Slc25a48"	4.74876893662724	5.0095652564764	5.12806679438841	4.23436462290487	4.25120039507931	3.5815724230088	4.36922372387069	3.07931299327145	1.78917059674216	1.18012922443844	0	0	0.838491783415756	2.71718823846573	2.66045622030928	1.14510278702269	0	2.88984790781713	4.3918808580314	4.9321969184733	5.04441476473751	1.55751353475981	"Slc25a48"	"DEGs of placenta with male fetus"
"Ctsq"	4.89236189907664	5.28398092755873	4.92306191565017	3.77927596808462	4.94675882150247	0	3.05030963410355	0	0	0	0	0	0	0	0	0	0	0	4.3918808580314	4.99716162085249	5.23158479111273	0	"Ctsq"	"DEGs of placenta with male fetus"
"Ctsr"	7.45489422916536	7.89511528389202	6.84880358325997	7.05954572792491	7.23076970862513	5.11933513481066	6.32902451458006	0	0	0	0	0	0	1.25940800296492	0	0	0	1.19054192685384	6.51320111937698	7.2112616345176	7.8254797606963	2.4685161823893	"Ctsr"	"DEGs of placenta with male fetus"
"Odc1"	7.57896790800518	7.94040995713087	7.63406017705377	7.31155685767617	7.16252541754634	6.45829495875786	7.63222176046595	6.57581907499556	5.57492094734228	5.91887812240358	5.63109058790348	6.01452296164263	5.90961670620275	6.96652001771185	6.33690714949696	6.50239101727553	6.12626517823981	6.97029353060864	7.89906828959811	7.86726038128663	7.84855472181963	6.31081746472749	"Odc1"	"DEGs of placenta with male fetus"
